Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),NAV Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Roll Trim Motor,AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts 1,Volts E,Amps,Fuel Flow (gal/hour),Co Ppm,CHT1 (deg F),CHT2 (deg F),EGT1 (deg F),EGT2 (deg F),ALT2 (discrete),ALT1 (discrete),BACKUP BATT  (discrete),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NAV1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Volts2,Amps1,E1 FFlow,,E1 CHT1,E1 CHT2,E1 EGT1,E1 EGT2,,,,,,
2024-03-09,09:41:08,09:41:08,+00:00,+48.1174690,+7.9163266,3271,3DDiff (GPSR1),553268.5,99.8,248,-47,-20,-2.76,234.2,1.7,9,3601,3275,-608,96.7,102,-3.31,3.06,-0.061,1.063,-0.103,-0.848,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.7,210,256,-4.812,-1.00,7595,1.25nm,,,-0.31,2500,AP,HDG,VS (ALTS),2.9,-3.2,2800,2.0,,-600.0,,-3,-8,,,-2.7,7.0,3504,1900,21.4,152,040007FF N100 N100,85,,,7000,ALT,138,12,10,4.60,51.0,5090,16.9,14.5,0.0,0,2.9,0,165,171,1405,1413,0,0,0,,,78
2024-03-09,09:41:09,09:41:09,+00:00,+48.1172870,+7.9156919,3263,3DDiff (GPSR1),553269.5,99.9,246,-47,-20,-2.45,231.9,1.7,9,3590,3264,-614,96.5,101,-3.10,3.48,-0.030,0.966,-0.103,-0.868,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.7,210,256,-4.808,-1.00,7595,1.25nm,,,-0.32,2500,AP,HDG,VS (ALTS),2.5,-3.3,2800,3.2,,-600.0,,-7,-9,,DOWN,-2.7,7.0,3493,1900,21.4,152,040007FF N100 N100,56,,,7000,ALT,138,12,10,4.50,51.0,5090,16.9,14.5,0.0,0,2.9,0,165,171,1405,1413,0,0,0,,,78
2024-03-09,09:41:10,09:41:10,+00:00,+48.1171041,+7.9150587,3253,3DDiff (GPSR1),553270.5,99.9,246,-47,-20,-2.95,231.8,1.7,9,3582,3254,-509,95.8,101,-3.21,2.75,-0.036,1.032,-0.103,-0.885,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.7,209,256,-4.804,-1.00,7595,1.25nm,,,-0.32,2500,AP,HDG,VS (ALTS),3.2,-3.2,2800,3.4,,-600.0,,-3,-5,,DOWN,-2.7,7.0,3482,2000,21.4,153,040007FF N100 N100,84,,,7000,ALT,138,12,10,4.50,51.0,5090,16.9,14.5,0.0,0,3.0,0,165,171,1405,1414,0,0,0,,,78
2024-03-09,09:41:11,09:41:11,+00:00,+48.1169204,+7.9144257,3243,3DDiff (GPSR1),553271.5,99.8,247,-47,-20,-3.01,232.5,1.7,9,3572,3246,-625,95.6,101,-3.60,3.64,-0.078,0.990,-0.103,-0.893,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.6,209,256,-4.799,-1.00,7595,1.25nm,,,-0.32,2500,AP,HDG,VS (ALTS),3.1,-3.3,2800,2.9,,-600.0,,-9,-9,,DOWN,-2.7,7.0,3472,2000,21.3,153,040007FF N100 N100,93,,,7000,ALT,138,12,10,4.50,51.0,5090,16.9,14.5,0.0,0,3.1,0,165,171,1404,1414,0,0,0,,,78
2024-03-09,09:41:12,09:41:12,+00:00,+48.1167363,+7.9137917,3231,3DDiff (GPSR1),553272.5,99.9,247,-47,-20,-3.52,233.0,1.7,9,3560,3235,-628,95.3,100,-3.38,3.21,-0.066,1.065,-0.105,-0.892,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.6,209,256,-4.796,-1.00,7595,1.25nm,,,-0.33,2500,AP,HDG,VS (ALTS),2.9,-3.3,2800,2.6,,-600.0,,-6,-3,,DOWN,-2.7,7.0,3459,2000,21.3,153,040007FF N100 N100,118,,,7000,ALT,138,12,10,4.50,51.0,5090,16.9,14.5,0.0,0,3.2,0,165,171,1404,1414,0,0,0,,,78
2024-03-09,09:41:13,09:41:13,+00:00,+48.1165506,+7.9131572,3221,3DDiff (GPSR1),553273.5,100.1,247,-47,-21,-3.28,233.8,1.7,9,3550,3224,-652,95.6,101,-3.83,3.76,-0.037,0.861,-0.104,-0.812,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.6,209,256,-4.792,-1.00,7595,1.25nm,,,-0.33,2500,AP,HDG,VS (ALTS),2.6,-3.4,2800,2.2,,-600.0,,-5,-7,,,-2.7,7.0,3445,2000,21.3,153,040007FF N100 N100,126,,,7000,ALT,138,12,10,4.50,51.0,5090,16.9,14.4,0.0,0,3.3,0,165,171,1405,1414,0,0,0,,,78
2024-03-09,09:41:15,09:41:15,+00:00,+48.1163621,+7.9125013,3209,3DDiff (GPSR1),553274.5,100.3,246,-47,-20,-3.33,232.0,1.7,9,3537,3212,-649,95.7,101,-3.73,3.67,-0.069,1.083,-0.103,-0.858,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.6,209,256,-4.787,-1.00,7595,1.25nm,,,-0.34,2500,AP,HDG,VS (ALTS),2.6,-3.6,2800,3.1,,-600.0,,-22,-6,,,-2.7,7.0,3431,2000,21.2,153,040007FF N100 N100,93,,,7000,ALT,138,12,10,4.50,51.0,5090,16.9,14.4,0.0,0,3.3,0,165,171,1404,1414,0,0,0,,,78
2024-03-09,09:41:15,09:41:15,+00:00,+48.1161841,+7.9118799,3199,3DDiff (GPSR1),553275.5,100.5,246,-48,-20,-3.28,231.6,1.7,9,3529,3202,-612,95.7,101,-3.65,3.41,-0.055,1.005,-0.101,-0.821,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.6,209,256,-4.783,-1.00,7595,1.25nm,,,-0.34,2500,AP,HDG,VS (ALTS),3.0,-3.7,2800,3.4,,-600.0,,-8,-5,,,-2.7,7.0,3419,2000,21.1,153,040007FF N100 N100,90,,,7000,ALT,138,12,10,4.50,51.0,5100,16.9,14.4,0.0,0,3.3,0,165,171,1404,1416,0,0,0,,,78
2024-03-09,09:41:17,09:41:17,+00:00,+48.1159899,+7.9112091,3187,3DDiff (GPSR1),553276.5,100.6,248,-48,-20,-3.39,233.6,1.7,9,3518,3192,-607,96.7,102,-3.84,3.09,-0.061,0.983,-0.101,-0.908,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.5,209,256,-4.779,-1.00,7595,1.25nm,,,-0.35,2500,AP,HDG,VS (ALTS),3.1,-3.7,2800,2.4,,-600.0,,-8,-5,,,-2.7,7.0,3404,2000,21.1,152,040007FF N100 N100,127,,,7000,ALT,138,12,10,4.50,51.0,5090,16.9,14.5,0.0,1,3.4,0,165,171,1404,1420,0,0,0,,,78
2024-03-09,09:41:17,09:41:17,+00:00,+48.1158142,+7.9106017,3177,3DDiff (GPSR1),553277.5,100.6,247,-48,-21,-3.42,233.6,1.7,9,3505,3181,-689,97.1,102,-3.45,1.36,-0.064,1.151,-0.102,-0.894,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.5,208,256,-4.774,-1.00,7595,1.25nm,,,-0.35,2500,AP,HDG,VS (ALTS),2.5,-3.7,2800,2.3,,-600.0,,-6,-6,,,-2.7,7.0,3390,2000,21.0,153,040007FF N100 N100,131,,,7000,ALT,138,12,10,4.50,51.0,5090,16.9,14.5,0.0,1,3.4,0,165,171,1405,1420,0,0,0,,,78
2024-03-09,09:41:19,09:41:19,+00:00,+48.1156247,+7.9099459,3169,3DDiff (GPSR1),553278.5,100.9,246,-48,-21,-2.56,231.9,1.7,9,3496,3169,-591,96.9,102,-3.81,3.11,-0.062,0.734,-0.102,-0.819,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.5,208,256,-4.770,-1.00,7595,1.25nm,,,-0.36,2500,AP,HDG,VS (ALTS),2.7,-3.6,2800,3.3,,-600.0,,+6,-7,,,-2.7,7.0,3377,2100,21.0,153,040007FF N100 N100,97,,,7000,ALT,138,12,10,4.50,51.0,5090,16.9,14.5,0.0,1,3.3,0,165,171,1407,1418,0,0,0,,,78
2024-03-09,09:41:20,09:41:20,+00:00,+48.1154387,+7.9093113,3157,3DDiff (GPSR1),553279.5,100.9,246,-48,-21,-3.17,232.0,1.7,9,3487,3160,-597,95.9,101,-3.61,3.33,-0.030,1.035,-0.104,-0.971,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.5,208,256,-4.765,-1.00,7595,1.25nm,,,-0.36,2500,AP,HDG,VS (ALTS),3.1,-3.5,2800,3.2,,-600.0,,-6,-4,,,-2.7,7.0,3369,2100,20.9,153,040007FF N100 N100,70,,,7000,ALT,138,12,10,4.40,51.0,5090,16.9,14.5,0.0,1,3.2,0,165,171,1407,1418,0,0,0,,,78
2024-03-09,09:41:20,09:41:20,+00:00,+48.1152560,+7.9086846,3148,3DDiff (GPSR1),553280.5,101.0,246,-48,-21,-3.15,231.9,1.7,9,3476,3150,-591,96.0,101,-3.50,2.67,-0.046,1.086,-0.105,-0.874,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.4,208,256,-4.761,-1.00,7595,1.25nm,,,-0.36,2500,AP,HDG,VS (ALTS),3.1,-3.5,2800,3.2,,-600.0,,-13,-6,,,-2.7,7.0,3356,2000,20.8,153,040007FF N100 N100,105,,,7000,ALT,138,12,10,4.40,51.0,5090,17.0,14.5,0.0,0,3.1,0,165,171,1407,1416,0,0,0,,,78
2024-03-09,09:41:22,09:41:22,+00:00,+48.1150601,+7.9080147,3139,3DDiff (GPSR1),553281.5,101.2,247,-48,-21,-2.49,232.9,1.7,9,3469,3141,-545,96.0,101,-4.05,4.06,-0.025,0.978,-0.105,-0.838,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.4,208,256,-4.756,-1.00,7595,1.25nm,,,-0.36,2500,AP,HDG,VS (ALTS),3.0,-3.8,2800,2.6,,-600.0,,-15,-8,,,-2.7,7.0,3344,2100,20.8,152,040007FF N100 N100,91,,,7000,ALT,138,12,10,4.40,51.0,5090,17.0,14.5,0.0,0,3.0,0,165,171,1407,1414,0,0,0,,,78
2024-03-09,09:41:22,09:41:22,+00:00,+48.1148848,+7.9074001,3128,3DDiff (GPSR1),553282.5,101.3,245,-48,-21,-3.28,230.2,1.7,9,3458,3132,-612,96.1,101,-3.55,2.30,-0.066,1.065,-0.107,-0.966,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.4,208,256,-4.752,-1.00,7595,1.25nm,,,-0.37,2500,AP,HDG,VS (ALTS),3.0,-3.8,2800,4.1,,-600.0,,-12,-7,,,-2.7,7.0,3334,2200,20.8,152,040007FF N100 N100,83,,,7000,ALT,138,12,10,4.40,51.0,5090,17.0,14.5,0.0,0,3.1,0,165,171,1409,1416,0,0,0,,,78
2024-03-09,09:41:23,09:41:23,+00:00,+48.1146983,+7.9067551,3117,3DDiff (GPSR1),553283.5,101.4,247,-48,-21,-3.35,231.8,1.7,9,3450,3122,-519,96.0,101,-3.80,4.94,-0.081,0.959,-0.108,-0.859,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.4,207,256,-4.748,-1.00,7595,1.25nm,,,-0.37,2500,AP,HDG,VS (ALTS),3.7,-3.8,2800,3.4,,-600.0,,+2,-3,,,-2.7,7.0,3322,2200,20.7,152,040007FF N100 N100,94,,,7000,ALT,138,12,10,4.40,51.0,5090,17.0,14.5,0.0,0,3.1,0,165,171,1409,1414,0,0,0,,,78
2024-03-09,09:41:24,09:41:24,+00:00,+48.1145117,+7.9061072,3105,3DDiff (GPSR1),553284.5,101.5,247,-48,-21,-3.58,232.6,1.7,9,3437,3113,-678,96.6,102,-3.37,4.49,-0.038,1.125,-0.109,-0.939,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.4,207,256,-4.743,-1.00,7595,1.25nm,,,-0.38,2500,AP,HDG,VS (ALTS),3.2,-3.8,2800,2.8,,-600.0,,-15,-7,,,-2.7,7.0,3309,2200,20.7,152,040007FF N100 N100,116,,,7000,ALT,138,12,10,4.50,51.0,5100,17.0,14.5,0.0,0,3.2,0,165,171,1409,1414,0,0,0,,,78
2024-03-09,09:41:25,09:41:25,+00:00,+48.1143282,+7.9054584,3095,3DDiff (GPSR1),553285.5,101.6,247,-48,-20,-3.18,232.6,1.7,9,3425,3100,-662,97.6,102,-3.53,4.06,-0.086,0.925,-0.110,-0.863,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.3,207,256,-4.739,-1.00,7595,1.25nm,,,-0.38,2500,AP,HDG,VS (ALTS),3.1,-3.7,2800,2.9,,-600.0,,-5,-6,,,-2.7,7.0,3292,2200,20.7,152,040007FF N100 N100,150,,,7000,ALT,138,12,10,4.50,51.0,5090,17.0,14.5,0.0,0,3.1,0,165,171,1409,1414,0,0,0,,,78
2024-03-09,09:41:26,09:41:26,+00:00,+48.1141472,+7.9048161,3085,3DDiff (GPSR1),553286.5,101.7,248,-48,-20,-3.10,233.2,1.7,9,3414,3089,-702,98.0,103,-3.29,2.86,-0.049,1.061,-0.110,-0.903,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.3,207,256,-4.735,-1.00,7595,1.25nm,,,-0.39,2500,AP,HDG,VS (ALTS),2.8,-3.5,2800,2.6,,-600.0,,-6,-6,,,-2.7,7.0,3279,2200,20.7,152,040007FF N100 N100,78,,,7000,ALT,138,12,10,4.50,51.0,5090,17.0,14.5,0.0,0,3.1,0,165,171,1409,1414,0,0,0,,,78
2024-03-09,09:41:27,09:41:27,+00:00,+48.1139674,+7.9041663,3076,3DDiff (GPSR1),553287.5,101.7,246,-48,-20,-2.90,231.1,1.7,9,3404,3078,-612,98.0,103,-3.18,3.19,-0.076,0.870,-0.110,-0.880,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.3,207,256,-4.731,-1.00,7595,1.25nm,,,-0.39,2500,AP,HDG,VS (ALTS),2.9,-3.4,2800,3.7,,-600.0,,-11,-10,,,-2.7,7.0,3267,2100,20.7,152,040007FF N100 N100,70,,,7000,ALT,138,12,10,4.40,51.0,5100,17.0,14.5,0.0,0,3.1,0,165,171,1407,1416,0,0,0,,,78
2024-03-09,09:41:28,09:41:28,+00:00,+48.1137859,+7.9035195,3066,3DDiff (GPSR1),553288.5,101.6,248,-48,-20,-2.97,232.5,1.7,9,3399,3070,-524,98.3,103,-3.44,2.90,-0.047,1.043,-0.111,-0.962,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.3,207,256,-4.727,-1.00,7595,1.25nm,,,-0.39,2500,AP,HDG,VS (ALTS),3.3,-3.3,2800,3.0,,-600.0,,+6,-8,,,-2.7,7.0,3258,2100,20.7,152,040007FF N100 N100,75,,,7000,ALT,138,12,10,4.40,51.0,5090,17.0,14.5,0.0,0,3.2,0,165,171,1409,1416,0,0,0,,,78
2024-03-09,09:41:30,09:41:30,+00:00,+48.1135997,+7.9028573,3055,3DDiff (GPSR1),553289.5,101.5,248,-48,-20,-3.13,234.2,1.7,9,3385,3060,-709,97.8,102,-3.33,2.29,0.001,1.184,-0.113,-0.936,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.2,206,256,-4.723,-1.00,7595,1.25nm,,,-0.40,2500,AP,HDG,VS (ALTS),2.8,-3.3,2800,2.0,,-600.0,,-9,-5,,,-2.7,7.0,3249,2000,20.7,152,020007FF N100 N100,177,,,7000,ALT,138,12,10,4.40,51.0,5080,17.0,14.5,0.0,0,3.2,0,165,171,1409,1416,0,0,0,,,78
2024-03-09,09:41:30,09:41:30,+00:00,+48.1134235,+7.9022241,3047,3DDiff (GPSR1),553290.5,101.6,247,-48,-20,-2.86,232.8,1.7,9,3369,3047,-741,96.0,101,-3.34,2.52,-0.095,0.997,-0.110,-0.738,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.2,206,256,-4.719,-1.00,7595,1.25nm,,,-0.41,2500,AP,HDG,VS (ALTS),2.4,-3.3,2800,2.7,,-600.0,,+1,-2,,,-2.7,7.1,3238,2000,20.8,153,040007FF N100 N100,107,,,7000,ALT,138,12,10,4.40,51.0,5080,17.0,14.5,0.0,0,3.2,0,165,171,1409,1414,0,0,0,,,78
2024-03-09,09:41:31,09:41:31,+00:00,+48.1132372,+7.9015731,3039,3DDiff (GPSR1),553291.5,101.9,248,-48,-20,-2.36,235.0,1.7,9,3366,3037,-523,94.8,99,-3.84,2.66,-0.028,0.990,-0.104,-0.760,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.2,206,256,-4.715,-1.00,7595,1.25nm,,,-0.40,2500,AP,HDG,VS (ALTS),2.4,-3.4,2800,1.6,,-600.0,,+1,-1,,,-2.7,7.1,3229,1900,20.8,152,040007FF N100 N100,52,,,7000,ALT,138,12,10,4.40,51.0,5090,17.0,14.5,0.0,1,3.1,0,165,171,1409,1414,0,0,0,,,78
2024-03-09,09:41:32,09:41:32,+00:00,+48.1130525,+7.9009272,3029,3DDiff (GPSR1),553292.5,102.0,247,-48,-21,-2.81,234.4,1.7,9,3357,3029,-537,94.7,99,-3.77,1.83,-0.027,1.058,-0.102,-0.908,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.2,206,256,-4.710,-1.00,7595,1.25nm,,,-0.41,2500,AP,HDG,VS (ALTS),1.8,-3.6,2800,1.9,,-600.0,,-7,-6,,,-2.7,7.1,3220,1900,20.8,152,040007FF N100 N100,103,,,7000,ALT,138,12,10,4.40,51.0,5100,17.1,14.5,0.0,1,3.1,0,165,171,1409,1414,0,0,0,,,78
2024-03-09,09:41:33,09:41:33,+00:00,+48.1128676,+7.9002783,3018,3DDiff (GPSR1),553293.5,102.1,246,-48,-21,-3.26,232.2,1.7,9,3346,3020,-556,95.6,100,-3.76,1.73,-0.077,1.028,-0.102,-0.921,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.2,206,256,-4.706,-1.00,7595,1.25nm,,,-0.41,2500,AP,HDG,VS (ALTS),2.1,-3.8,2800,3.0,,-600.0,,+4,-8,,,-2.7,7.1,3208,1900,20.7,151,040007FF N100 N100,39,,,7000,ALT,138,12,10,4.40,51.0,5090,17.1,14.4,0.0,1,3.2,0,165,171,1407,1414,0,0,0,,,78
2024-03-09,09:41:34,09:41:34,+00:00,+48.1126790,+7.8996318,3007,3DDiff (GPSR1),553294.5,102.0,247,-48,-21,-3.28,233.3,1.7,9,3336,3010,-558,96.4,101,-3.71,3.67,-0.063,1.047,-0.103,-0.914,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.1,206,256,-4.701,-1.00,7595,1.25nm,,,-0.41,2500,AP,HDG,VS (ALTS),2.7,-3.8,2800,2.5,,-600.0,,+8,-6,,,-2.7,7.1,3196,1800,20.7,151,040007FF N100 N100,98,,,7000,ALT,138,12,10,4.50,51.0,5090,17.1,14.4,0.0,1,3.2,0,165,171,1407,1418,0,0,0,,,78
2024-03-09,09:41:35,09:41:35,+00:00,+48.1124894,+7.8989848,2997,3DDiff (GPSR1),553295.5,102.1,247,-48,-21,-2.97,233.8,1.7,9,3327,3000,-562,97.0,102,-4.01,3.10,-0.063,0.900,-0.104,-0.875,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.1,205,256,-4.697,-1.00,7595,1.25nm,,,-0.42,2500,AP,HDG,VS (ALTS),2.5,-3.9,2800,2.2,,-600.0,,-2,-8,,,-2.7,7.1,3185,1800,20.7,151,040007FF N100 N100,52,,,7000,ALT,138,12,10,4.50,51.0,5090,17.1,14.4,0.0,1,3.2,0,165,171,1407,1418,0,0,0,,,78
2024-03-09,09:41:36,09:41:36,+00:00,+48.1123026,+7.8983369,2986,3DDiff (GPSR1),553296.5,102.3,246,-48,-21,-3.48,232.9,1.7,9,3315,2990,-628,97.0,102,-3.57,3.18,-0.077,1.020,-0.107,-0.961,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.1,205,256,-4.692,-1.00,7595,1.25nm,,,-0.42,2500,AP,HDG,VS (ALTS),2.4,-3.9,2800,2.7,,-600.0,,-10,-7,,,-2.7,7.1,3174,1800,20.6,151,040007FF N100 N100,89,,,7000,ALT,138,12,10,4.50,51.0,5090,17.1,14.4,0.0,0,3.4,0,165,171,1409,1418,0,0,0,,,78
2024-03-09,09:41:38,09:41:38,+00:00,+48.1121056,+7.8976684,2973,3DDiff (GPSR1),553297.5,102.3,247,-48,-21,-3.66,234.1,1.7,9,3304,2979,-707,97.1,102,-3.45,3.59,-0.022,1.085,-0.109,-0.893,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.1,205,256,-4.688,-1.00,7595,1.25nm,,,-0.43,2500,AP,HDG,VS (ALTS),2.4,-3.6,2800,2.1,,-600.0,,-9,-4,,,-2.7,7.1,3162,1800,20.6,150,040007FF N100 N100,129,,,7000,ALT,138,12,10,4.50,51.0,5090,17.1,14.4,0.0,0,3.4,0,165,171,1407,1420,0,0,0,,,78
2024-03-09,09:41:39,09:41:39,+00:00,+48.1119167,+7.8970172,2963,3DDiff (GPSR1),553298.5,102.5,246,-48,-21,-3.37,232.8,1.7,9,3292,2966,-631,96.6,101,-3.37,2.21,-0.052,1.091,-0.107,-0.784,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.1,205,256,-4.683,-1.00,7595,1.25nm,,,-0.43,2500,AP,HDG,VS (ALTS),2.3,-3.5,2800,2.7,,-600.0,,-2,-4,,,-2.7,7.2,3149,1800,20.5,150,040007FF N100 N100,86,,,7000,ALT,138,12,10,4.50,51.0,5090,17.1,14.4,0.0,0,3.2,0,165,171,1409,1420,0,0,0,,,78
2024-03-09,09:41:40,09:41:40,+00:00,+48.1117273,+7.8963704,2953,3DDiff (GPSR1),553299.5,102.6,246,-48,-21,-2.96,232.5,1.7,9,3283,2956,-642,96.9,101,-3.51,2.60,-0.077,1.139,-0.106,-0.884,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.0,205,256,-4.679,-1.00,7595,1.25nm,,,-0.44,2500,AP,HDG,VS (ALTS),2.7,-3.6,2800,3.0,,-600.0,,-6,-7,,,-2.7,7.2,3138,1800,20.4,150,040007FF N100 N100,94,,,7000,ALT,138,12,10,4.40,51.0,5100,17.1,14.4,0.0,0,3.1,0,165,171,1409,1422,0,0,0,,,78
2024-03-09,09:41:41,09:41:41,+00:00,+48.1115355,+7.8957229,2944,3DDiff (GPSR1),553300.5,102.7,246,-48,-21,-2.85,232.4,1.7,9,3273,2946,-563,97.7,102,-3.58,2.69,-0.066,0.953,-0.107,-0.934,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.0,205,256,-4.674,-1.00,7595,1.25nm,,,-0.44,2500,AP,HDG,VS (ALTS),2.8,-3.7,2800,3.0,,-600.0,,-4,-8,,,-2.7,7.2,3125,1800,20.3,150,040007FF N100 N100,128,,,7000,ALT,138,12,10,4.40,51.0,5100,17.1,14.4,0.0,0,3.1,0,165,171,1407,1422,0,0,0,,,78
2024-03-09,09:41:41,09:41:41,+00:00,+48.1113488,+7.8950915,2936,3DDiff (GPSR1),553301.5,102.7,246,-48,-21,-2.55,231.9,1.7,9,3266,2938,-549,98.9,103,-3.77,2.90,-0.061,1.093,-0.108,-0.944,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.0,204,256,-4.669,-1.00,7595,1.25nm,,,-0.44,2500,AP,HDG,VS (ALTS),3.1,-3.8,2800,3.4,,-600.0,,+1,-12,,,-2.7,7.2,3114,1800,20.3,150,040007FF N100 N100,255,,,7000,ALT,138,12,10,4.40,51.0,5090,17.0,14.4,0.0,0,3.1,0,165,171,1407,1422,0,0,0,,,78
2024-03-09,09:41:42,09:41:42,+00:00,+48.1111567,+7.8944439,2927,3DDiff (GPSR1),553302.5,102.6,247,-48,-21,-2.76,233.7,1.7,9,3255,2929,-589,99.1,104,-3.93,6.53,-0.078,0.936,-0.110,-0.952,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.0,204,256,-4.665,-1.00,7595,1.25nm,,,-0.45,2500,AP,HDG,VS (ALTS),2.9,-4.1,2800,2.3,,-600.0,,-9,-9,,,-2.7,7.2,3106,1800,20.2,150,040007FF N100 N100,313,,,7000,ALT,138,12,10,4.50,51.0,5090,17.0,14.4,0.0,0,3.1,0,165,171,1407,1420,0,0,0,,,78
2024-03-09,09:41:44,09:41:44,+00:00,+48.1109640,+7.8937747,2915,3DDiff (GPSR1),553303.5,102.7,247,-49,-21,-3.36,233.8,1.7,9,3246,2919,-567,98.7,103,-3.38,4.07,-0.059,1.076,-0.115,-0.997,238,2800,-600,,29.56,118.255,108.400,GPS,,EDTF,6.0,204,256,-4.660,-1.00,7595,1.25nm,,,-0.45,2500,AP,HDG,VS (ALTS),2.5,-3.9,2800,2.3,,-600.0,,-8,-7,,,-2.7,7.2,3097,1800,20.2,150,040007FF N100 N100,66,,,7000,ALT,138,12,10,4.50,51.0,5090,17.1,14.4,0.0,0,3.1,0,165,171,1407,1422,0,0,0,,,78
